"x1","x2"
-1.34252953682021,-1.15023486457082
0.176699379740679,-0.55196611345369
0.228359270912687,1.39406513910107
1.12598657067091,-0.0211756818975044
-0.175567940411631,0.885838140215169
0.124917069696151,0.304423148990549
0.440758992456711,-0.0206251361409946
-0.676221739867372,-0.718497131608944
-0.125737139893791,-0.127222931423122
0.494489219027811,1.0721753584273
-0.553915108673761,-0.124346918179139
0.333069417559856,0.646025220752023
-2.31656221549957,-0.627606676110887
1.88076515334752,-0.219168919079383
-1.03886713456963,0.242001819973936
0.554102622622465,-1.14612874206117
0.806890777177803,0.783985819871154
1.64171199668654,1.71999153090815
-1.22411122935302,-2.24469241263793
0.738428274152,1.52840448130264
0.954079004901988,0.367796512200786
-0.95288923188279,-0.412016441082958
-0.737973989352954,0.696216535919803
-0.278735360405399,0.194310708067685
-1.12603381903204,-0.760533766695887
-1.64317194248008,0.59817791323654
-0.494158979447948,-1.00651880180474
0.0755659271922288,-1.96953313171019
1.33903238801079,0.86682383036447
1.48008823405776,0.451612570491387
1.03691739845737,1.15923531124376
-0.385594888049592,-0.345501735302118
0.611999640547317,0.415437149022498
-0.806113984633243,0.0265312696957432
-1.47478988662138,-0.45021018085829
-0.07573084442195,-1.10061176063333
0.675524169824048,-0.0921406976108931
0.384437994201063,-0.634638210098005
1.22666933235838,2.62534323524361
-1.88772317827452,-1.64203234431481
-0.0245565069428136,0.571831375368184
-0.332257415145917,1.46657096423919
-0.879058058730918,-1.33723862751101
0.0248508972919889,-0.320834421589331
2.33099316624739,1.14350116674304
-0.611740653290049,-1.58615602765558
-0.228221445296556,-0.644951252394876
0.277944470184242,0.160617334437029
0.877486828865915,-0.536299197291158
-0.440776798707244,0.47674033775108
