"D1.1","D1.2","D2.1","D2.2"
0.0703969504472489,0.0833423393616822,1.75302314354051,1.75818567104965
0.605438390486209,-0.848854958783754,2.68809342390859,0.840069798892252
-0.739545824324311,0.526954804130348,0.993074503842729,2.78679515938869
-0.219420374598482,-0.476627339140974,1.41124775632109,1.24750693111719
1.2515624255356,1.04685467088579,3.6126122159904,3.50752238700753
0.465685883907367,-1.27849000743119,2.25515542206588,0.584884161704657
-1.05688339166803,0.241156584017783,0.726490658113735,2.1910549547103
-0.906821956438459,-0.289183595358228,0.727674336644428,1.18278701769626
0.468380700487839,1.27724968434599,2.33876709290052,3.57609964171454
1.46817040290734,-1.352774107181,4.68974127354352,0.653866570400047
-0.221040241431259,0.232375398826088,1.43700773100051,1.99789792867374
-0.51773766700546,-0.92071982303064,0.993821388831624,0.720487237202595
0.871657418794972,0.495121907924394,3.13866315413036,2.29972541406133
0.0518799704489621,-0.279629932697474,1.78203276664895,1.30737599882821
-1.71797540501358,1.54168392074877,0.788789237245875,4.91195440136035
-1.41026097523841,-0.0943713294220925,0.671675913415171,1.55035259153548
0.0501384908836745,2.2340052187825,1.42424245201133,6.59243298277608
1.08632224050628,-0.788841867010653,3.53537628243751,0.76626146171449
-0.343793561695093,0.55365437660394,1.2558898678533,2.38590396614704
-0.118063750185583,-1.33094489289746,1.40409057981033,0.482143953064628
2.0996642348908,0.684865123010513,5.34010693881136,2.7041240116633
0.708309641676181,-0.419546236401895,2.62880621382575,1.28334987643782
-0.65170912322569,0.947547641340497,0.615079290863969,3.22980397512908
-0.921256996831084,-1.12351550252258,0.392605660680309,0.397463074851492
0.426233514613415,0.331463440364256,2.16275495043712,2.09455470767568
1.39181048456093,-0.288849208579775,4.10488058665509,1.33058307850609
-0.205781305327882,1.5156619685728,1.88257768007681,4.45683790712699
-0.594468132059557,-0.489122424356177,1.07105928540972,1.08109689449563
0.649860477648101,0.860512934347071,2.62055627484415,2.83682928673143
-0.181517120931937,-1.98632782978136,1.84511262128064,0.339893403237442
-2.0450651734397,0.309048551807925,0.330663774136715,1.83860929804061
-2.05846785253786,-0.875547517858028,0.277325612599377,1.15286867405809
0.022824225846424,0.749683813690648,1.64331737744335,2.9402236232186
0.79048109587752,-1.98597261602096,2.98717156741923,0.345474398280822
-0.645502763867986,0.087126274243904,0.982135515843788,1.84979106139807
-0.0686016520927866,-0.886496670121057,1.50354187514266,0.853423839075929
1.36643260455139,0.362365925468612,4.01897170266339,2.21954566336294
0.37401839356391,-0.207833616941889,2.18302735496426,1.43223329953343
-0.867983135421581,1.47107340968239,0.70876317034523,3.91617535022176
-1.15675364535308,-1.82296892374461,0.954151980901151,0.309092695266554
0.625764066584836,0.0710193006614464,2.63442436635115,1.86955115976124
2.11353181643903,-0.520089120452692,6.62102593156675,1.21857656802571
-0.0697112376171428,1.07889714739822,1.42792305562068,3.52666458126435
-0.351279648945083,-0.10809720027208,1.19110169062072,1.53722231591308
1.12996904332376,1.82808564419853,3.66459783271133,5.29440099850451
0.243696288417675,-0.664643550031323,1.95778294037491,0.91525362383115
-1.30434743558137,0.730049981463311,0.368168503552332,2.58919319354171
-1.26574097576657,-0.67775147154202,0.567754051275014,0.783793201039001
0.210851788878795,0.523576479643588,1.90668382387964,2.49749417778186
0.994437645297359,-0.0541682657797044,3.24586602694517,1.46215870111614
